214193	4932.YJR086W	9.49017786145
211760	4932.YDR103W	0.0163722298856
215190	4932.YLR452C	17.9070939631
213760	4932.YIL117C	1.76545740099
213646	4932.YIL015W	13.7969420339
214497	4932.YKL209C	0.877896528552
212600	4932.YFL026W	26.4636754215
213370	4932.YHR005C	14.8363266313
217187	4932.YPR122W	0.290636956801
214048	4932.YJL170C	2.79933436152
211878	4932.YDR210W-B	84.2211198544
216926	4932.YPL156C	0.211888141775
214974	4932.YLR256W-A	1630.405989
210947	4932.YBR072W	94.8622898975
213033	4932.YGR044C	1.98229202415
212745	4932.YGL032C	2.82323542705
215053	4932.YLR327C	0.194409188638
210958	4932.YBR083W	0.736693190129
214035	4932.YJL157C	2.92819228001
212997	4932.YGR014W	4.55450391257
210759	4932.YBL016W	8.87914192538
213705	4932.YIL067C	2.4042393566
211740	4932.YDR085C	0.0648633351316
211979	4932.YDR306C	1.44023664155
215370	4932.YMR011W	4.35248795003
216569	4932.YOR212W	6.35664425326
210948	4932.YBR073W	12.7249272863
214556	4932.YKR042W	75.3652554885
213284	4932.YGR279C	94.9786776948
210738	4932.YAR073W	0.00525449337946
213018	4932.YGR032W	14.3300397129
213692	4932.YIL055C	0.13096329061
215636	4932.YMR251W-A	1.78019292748
214773	4932.YLR079W	1.19873196206
215994	4932.YNL261W	2.26602884725
213766	4932.YIL123W	2.34729247004
215027	4932.YLR303W	1043.43738674
215695	4932.YMR305C	69.6809586003
215492	4932.YMR122W-A	0.0114639902032
212151	4932.YDR463W	0.209061580983
215058	4932.YLR332W	0.0330437426786
216397	4932.YOR052C	0.211243852183
211651	4932.YDR003W	0.0159108354032
214394	4932.YKL109W	0.100446825817
214378	4932.YKL096W	41.1223028265
214743	4932.YLR049C	0.0160995499032
212020	4932.YDR342C	13.9372308968
212092	4932.YDR406W	0.936194344901
213470	4932.YHR084W	6.19744237332
216170	4932.YOL011W	8.95978204211
211047	4932.YBR162C	174.313588414
211341	4932.YCR065W	0.658983551866
215007	4932.YLR286C	74.1702022122
212741	4932.YGL028C	13.97152373
215758	4932.YNL036W	3.30104890222
211846	4932.YDR183W	1.51435072822
216279	4932.YOL109W	872.991614235
213247	4932.YGR243W	0.0261103553224
211498	4932.YDL107W	0.217977717601
211684	4932.YDR034C	2.22674796565
211847	4932.YDR184C	0.124549491635
214788	4932.YLR094C	1.26673568936
210907	4932.YBR036C	6.38885873288
215782	4932.YNL058C	0.487207633104
214805	4932.YLR110C	1.78258303403
213883	4932.YJL013C	1.19476230683
212462	4932.YER103W	94.951659099
217015	4932.YPL242C	0.44229441345
212110	4932.YDR423C	0.314932909497
213484	4932.YHR097C	17.4858117038
213544	4932.YHR152W	1.15751821168
215892	4932.YNL160W	271.017299534
216502	4932.YOR152C	0.00279393064236
212484	4932.YER124C	0.953694081574
214778	4932.YLR084C	0.10455365238
211059	4932.YBR173C	0.397526678542
215549	4932.YMR173W	478.000526993
213917	4932.YJL048C	0.571692703856
216246	4932.YOL082W	1.50406287827
214037	4932.YJL159W	30.3169428551
211982	4932.YDR309C	1.30616205571
210945	4932.YBR071W	1.71023554786
217180	4932.YPR115W	9.93556902165
211345	4932.YCR069W	3.14475671722
213822	4932.YIR002C	0.190641133699
215359	4932.YMR001C	0.0176155009637
216115	4932.YNR034W-A	7.24160718379
217235	4932.YPR160W	65.9669408529
217140	4932.YPR075C	0.296851233838
213784	4932.YIL140W	3.01901632901
216503	4932.YOR153W	249.90122773
214161	4932.YJR053W	0.0246929182191
215274	4932.YML058W	39.0377142419
216063	4932.YNL327W	6.86272333636
214553	4932.YKR039W	8.69853300414
216738	4932.YOR372C	0.00432131264717
214716	4932.YLR023C	1.31021484509
216583	4932.YOR226C	0.493879147916
213098	4932.YGR108W	0.540080946756
214882	4932.YLR168C	0.812823279715
214452	4932.YKL164C	25.3746181749
216161	4932.YOL002C	0.226311915232
213032	4932.YGR043C	1.26147745495
214817	4932.YLR121C	0.00187004015032
216075	4932.YNL339C	1.05971089483
211935	4932.YDR262W	5.07700198851
212937	4932.YGL219C	0.076655913027
216368	4932.YOR025W	0.0324950573483
216815	4932.YPL049C	12.2728853948
214036	4932.YJL158C	142.365138043
214123	4932.YJR015W	0.688205202414
214973	4932.YLR256W	5.79735931994
210909	4932.YBR038W	0.645598955171
216808	4932.YPL042C	0.62735101123
215651	4932.YMR266W	38.8319572431
212902	4932.YGL186C	0.795614512536
214155	4932.YJR047C	17.3918701245
211557	4932.YDL160C-A	1.80540335572
211620	4932.YDL222C	0.0412386906239
214133	4932.YJR025C	179.305793579
217080	4932.YPR017C	0.172650905595
213474	4932.YHR087W	59.0855123348
211621	4932.YDL223C	15.1314528317
212734	4932.YGL021W	0.681990925377
216904	4932.YPL135W	12.8153356645
213372	4932.YHR006W	0.528338249345
213435	4932.YHR057C	8.93297128165
214033	4932.YJL156C	0.879663129048
212148	4932.YDR461C-A	0.113170506091
213287	4932.YGR282C	169.732897247
212180	4932.YDR492W	2.41047441718
210752	4932.YBL009W	1.00305497777
213546	4932.YHR154W	11.4924636465
211694	4932.YDR040C	0.00657591055004
211459	4932.YDL070W	37.3417777663
212070	4932.YDR384C	3.66289025076
214000	4932.YJL127C	0.214070412976
211639	4932.YDL240W	2.21968156367
216292	4932.YOL122C	0.138881817537
217184	4932.YPR119W	1.62728845871
211890	4932.YDR222W	0.929647531301
216721	4932.YOR355W	2.03965458142
213044	4932.YGR055W	2.56115504767
212967	4932.YGL248W	3.79050115713
214192	4932.YJR085C	12.3753482235
212288	4932.YEL040W	2.07340704265
213680	4932.YIL045W	0.724472471408
216799	4932.YPL034W	0.0484360288776
211417	4932.YDL028C	0.179112506701
216660	4932.YOR301W	3.85971032948
214904	4932.YLR190W	1.28932739217
215437	4932.YMR072W	496.643358103
215925	4932.YNL192W	11.498075201
214475	4932.YKL185W	1.2860435936
211770	4932.YDR113C	0.866673419522
215762	4932.YNL040W	2.51252157521
213493	4932.YHR106W	0.715722603072
215955	4932.YNL222W	2.15504476907
213203	4932.YGR201C	0.0201621075367
214115	4932.YJR008W	0.885669570732
212623	4932.YFL047W	24.0257667378
210925	4932.YBR054W	3.21479723098
215078	4932.YLR350W	10.4840465166
216404	4932.YOR059C	0.00685607260508
214650	4932.YLL027W	0.328566908615
212821	4932.YGL106W	406.214196273
215788	4932.YNL065W	2.76899040007
214776	4932.YLR082C	3.12459668803
213922	4932.YJL052W	597.734473512
212252	4932.YEL011W	14.756517856
212774	4932.YGL060W	1.08009954291
216693	4932.YOR330C	0.41853883267
210691	4932.YAL061W	1.46690191726
214286	4932.YKL011C	0.0184383211238
212240	4932.YEL001C	30.2234169465
215668	4932.YMR281W	0.442356764055
214199	4932.YJR092W	17.8083721707
217003	4932.YPL230W	0.0274114046285
212066	4932.YDR381C-A	1.92195742135
211849	4932.YDR186C	2.02261208252
216253	4932.YOL086W-A	3.91353968576
215887	4932.YNL155W	10.393430303
212232	4932.YDR539W	21.6668354881
216997	4932.YPL224C	0.0197597382944
211692	4932.YDR038C	47.5049264989
216187	4932.YOL025W	0.34849831891
212722	4932.YGL010W	0.186935429366
213082	4932.YGR092W	8.36267107466
210970	4932.YBR092C	48.4048535748
215081	4932.YLR353W	0.0776244257692
213029	4932.YGR040W	6.0010379653
211053	4932.YBR167C	0.732869019645
214925	4932.YLR211C	0.64206575418
216823	4932.YPL057C	0.345089819131
216955	4932.YPL184C	3.52073086971
215775	4932.YNL052W	1.27492440225
